     10.31,      7.53,      7.53
     10.33,      1.61,      1.61
     10.35,     -4.33,     -4.33
     10.37,    -10.27,    -10.27
     10.39,    -16.18,    -16.18
     10.41,    -22.05,    -22.05
     10.43,    -27.85,    -27.85
     10.45,    -33.56,    -33.56
     10.47,    -39.17,    -39.17
     10.49,    -44.64,    -44.64
     10.51,    -49.96,    -49.96
     10.53,    -55.11,    -55.11
     10.55,    -60.06,    -60.06
     10.57,    -64.81,    -64.81
     10.59,    -69.33,    -69.33
     10.61,    -73.59,    -73.59
     10.63,    -77.59,    -77.59
     10.65,    -81.31,    -81.31
     10.67,    -84.73,    -84.73
     10.69,    -87.83,    -87.83
     10.71,    -90.61,    -90.61
     10.73,    -93.05,    -93.05
     10.75,    -95.14,    -95.14
     10.77,    -96.87,    -96.87
     10.79,    -98.22,    -98.22
     10.81,    -99.20,    -99.20
     10.83,    -99.79,    -99.79
     10.85,   -100.00,   -100.00
     10.87,    -99.81,    -99.81
     10.89,    -99.24,    -99.24
     10.91,    -98.26,    -98.26
     10.93,    -96.90,    -96.90
     10.95,    -95.15,    -95.15
     10.97,    -93.01,    -93.01
     10.99,    -90.50,    -90.50
     11.01,    -87.61,    -87.61
     11.03,    -84.37,    -84.37
     11.05,    -80.78,    -80.78
     11.07,    -76.85,    -76.85
     11.09,    -72.60,    -72.60
     11.11,    -68.04,    -68.04
     11.13,    -63.19,    -63.19
     11.15,    -58.07,    -58.07
     11.17,    -52.70,    -52.70
     11.19,    -47.10,    -47.10
     11.21,    -41.29,    -41.29
     11.23,    -35.30,    -35.30
     11.25,    -29.15,    -29.15
     11.27,    -22.86,    -22.86
     11.29,    -16.46,    -16.46
     11.31,     -9.98,     -9.98
     11.33,     -3.44,     -3.44
     11.35,      3.12,      3.12
     11.37,      9.68,      9.68
     11.39,     16.21,     16.21
     11.41,     22.69,     22.69
     11.43,     29.08,     29.08
     11.45,     35.35,     35.35
     11.47,     41.48,     41.48
     11.49,     47.43,     47.43
     11.51,     53.19,     53.19
     11.53,     58.72,     58.72
     11.55,     64.00,     64.00
     11.57,     69.00,     69.00
     11.59,     73.70,     73.70
     11.61,     78.08,     78.08
     11.63,     82.11,     82.11
     11.65,     85.77,     85.77
     11.67,     89.05,     89.05
     11.69,     91.93,     91.93
     11.71,     94.38,     94.38
     11.73,     96.41,     96.41
     11.75,     98.00,     98.00
     11.77,     99.13,     99.13
     11.79,     99.80,     99.80
     11.81,    100.00,    100.00
     11.83,     99.73,     99.73
     11.85,     98.99,     98.99
     11.87,     97.78,     97.78
     11.89,     96.11,     96.11
     11.91,     93.97,     93.97
     11.93,     91.38,     91.38
     11.95,     88.34,     88.34
     11.97,     84.88,     84.88
     11.99,     80.99,     80.99
     12.01,     76.71,     76.71
     12.03,     72.04,     72.04
     12.05,     67.01,     67.01
     12.07,     61.65,     61.65
     12.09,     55.97,     55.97
     12.11,     50.00,     50.00
     12.13,     43.77,     43.77
     12.15,     37.32,     37.32
     12.17,     30.67,     30.67
     12.19,     23.85,     23.85
     12.21,     16.90,     16.90
     12.23,      9.85,      9.85
     12.25,      2.74,      2.74
     12.27,     -4.39,     -4.39
     12.29,    -11.52,    -11.52
     12.31,    -18.60,    -18.60
     12.33,    -25.59,    -25.59
     12.35,    -32.47,    -32.47
     12.37,    -39.19,    -39.19
     12.39,    -45.72,    -45.72
     12.41,    -52.02,    -52.02
     12.43,    -58.06,    -58.06
     12.45,    -63.80,    -63.80
     12.47,    -69.22,    -69.22
